0.5	1.0257928126949178	0.9113193778774965	-1.7455645753125546	-0.3290463425811146	0.7241460715823811	-1.7455645753125544	0.7248681005721421
0.49875311720698257	1.0236185659184327	0.909652567820802	-1.7419161804668721	-0.3363945508235887	0.7337002998564756	-1.7419161804668741	0.7345161661402455
0.49751243781094534	1.0214596928589463	0.907947921109444	-1.7382191111432097	-0.3439945870147802	0.7434246983808861	-1.738219111143209	0.7443372409799428
0.4962779156327543	1.0193161284215695	0.9062040786328845	-1.7344724431760314	-0.35185940850995795	0.7533247079285096	-1.7344724431760319	0.7543496247650854
0.49504950495049505	1.017187809068307	0.9044196043513217	-1.7306752171240718	-0.360002838148386	0.7634059999143123	-1.7306752171240751	0.7645603465056212
0.4938271604938272	1.0150746728364926	0.9025929792733013	-1.726826436136033	-0.36843963361006793	0.7736744860502289	-1.7268264361360273	0.7749820087504335
0.4926108374384237	1.012976659359253	0.900722594827569	-1.722925063641477	-0.377185563201413	0.7841363281873879	-1.7229250636414768	0.7855965244025784
0.49140049140049136	1.0108937098882234	0.8988067455541031	-1.718970020848529	-0.3862574887482489	0.7947979483017468	-1.7189700208485335	0.7964349324264335
0.49019607843137253	1.008825767318641	0.896843621028227	-1.714960184027856	-0.39567345635544443	0.8056660385676306	-1.7149601840278574	0.8075057642673492
0.48899755501222497	1.0067727762170042	0.894831296918593	-1.7108943815595197	-0.40545279588473226	0.8167475714502552	-1.7108943815595177	0.8188149322661666
0.48780487804878053	1.0047346828515753	0.8927677250645333	-1.7067713907162558	-0.41561623010636345	0.8280498097313721	-1.7067713907162547	0.8303732507157142
0.48661800486618	1.002711435225906	0.8906507224400821	-1.702589934153114	-0.4261859946000536	0.8395803163632971	-1.7025899341531052	0.8421961233455562
0.4854368932038835	1.0007029831156813	0.8884779588505334	-1.6983486760691273	-0.437185969615827	0.8513469640225948	-1.6983486760691273	0.8542810673264716
0.48426150121065376	0.9987092781092216	0.8862469431817322	-1.694046218001799	-0.4486418252612622	0.86335794420705	-1.6940462180018019	0.8666584251336593
0.48309178743961356	0.9967302736519096	0.8839550079917717	-1.6896810942093925	-0.46058118155943634	0.8756217756862996	-1.6896810942093932	0.8793274924235505
0.48192771084337344	0.9947659250950209	0.8815992921980416	-1.6852517665892792	-0.4730337851258059	0.8881473120759464	-1.6852517665892808	0.8923117116610223
0.4807692307692307	0.9928161897493039	0.8791767215683366	-1.6807566190724978	-0.48603170444757193	0.900943748257778	-1.6807566190724932	0.905624253125733
0.47961630695443647	0.9908810269438952	0.8766839866712448	-1.6761939514253044	-0.49960954601886065	0.9140206253101782	-1.6761939514253088	0.9192805761974537
